src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_rejected,ssl_version,ssl_cipher,http_method,http_uri,http_version,label,type
192.168.1.30,54384,192.168.1.190,80,tcp,-,0.000276,0,0,S1,0,2,112,1,60,-,-,-,-,-,-,-,1,ddos
192.168.1.30,57190,192.168.1.190,80,tcp,-,0.000232,0,0,S1,0,2,112,1,60,-,-,-,-,-,-,-,1,ddos
192.168.1.30,44784,192.168.1.1,53,udp,dns,1.6e-05,48,48,SF,0,1,76,1,76,192.168.1.195/dvwa/login.php-r,T,-,-,-,-,-,1,ddos
192.168.1.30,60132,192.168.1.190,80,tcp,-,0.004133,0,0,S1,0,2,112,1,60,-,-,-,-,-,-,-,1,ddos
192.168.1.31,37294,192.168.1.184,443,tcp,-,60.814953,0,0,S3,0,3,164,2,112,-,-,-,-,-,-,-,1,ddos
192.168.1.31,38434,192.168.1.184,443,tcp,-,60.660448,0,0,S3,0,2,112,2,112,-,-,-,-,-,-,-,1,ddos
192.168.1.30,43766,192.168.1.184,443,tcp,-,60.592409,0,0,S3,0,2,112,2,112,-,-,-,-,-,-,-,1,ddos
192.168.1.30,38076,192.168.1.195,80,tcp,http,0.074189,246,1486,SF,0,10,666,8,1818,-,-,-,-,-,-,-,1,ddos
192.168.1.30,37762,192.168.1.190,80,tcp,-,1.8e-05,0,0,S1,0,2,112,1,60,-,-,-,-,-,-,-,1,ddos
192.168.1.31,34752,192.168.1.190,80,tcp,-,0.017234,0,0,S1,0,2,112,1,60,-,-,-,-,-,-,-,1,ddos
192.168.1.30,47744,192.168.1.1,53,udp,dns,7e-06,54,54,SF,0,1,82,1,82,testphp.vulnweb.com/listproducts.php,T,-,-,-,-,-,1,ddos
192.168.1.31,46288,192.168.1.1,53,udp,dns,9e-06,52,52,SF,0,1,80,1,80,192.168.1.195/dvwa/login.php-r.hub,T,-,-,-,-,-,1,ddos
192.168.1.30,45312,192.168.1.184,443,tcp,-,60.84566,0,0,S3,0,3,164,2,112,-,-,-,-,-,-,-,1,ddos
192.168.1.30,54,192.168.1.194,54,tcp,-,1.8e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,19,192.168.1.190,19,tcp,-,0.000154,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.39,43,192.168.1.184,43,tcp,-,0.382132,0,0,S0,0,87,3480,0,0,-,-,-,-,-,-,-,1,dos
192.168.1.30,15,192.168.1.194,15,tcp,-,1.7e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,38824,192.168.1.1,53,udp,dns,0.002237,37,53,SF,0,1,65,1,81,testphp.vulnweb.com,F,-,-,-,-,-,1,dos
192.168.1.30,60,192.168.1.152,60,tcp,-,0.000839,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,40674,192.168.1.1,53,udp,dns,0.038299,37,53,SF,0,1,65,1,81,testphp.vulnweb.com,F,-,-,-,-,-,1,dos
192.168.1.30,22,192.168.1.194,22,tcp,-,0.000203,0,0,RSTO,0,2,80,1,44,-,-,-,-,-,-,-,1,dos
192.168.1.30,94,192.168.1.193,94,tcp,-,0.030876,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,42,192.168.1.184,42,tcp,-,7e-06,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,24,192.168.1.193,24,tcp,-,0.000175,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,41,192.168.1.184,41,tcp,-,1.6e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,80,192.168.1.184,80,tcp,-,0.00028,0,0,RSTO,0,2,80,1,44,-,-,-,-,-,-,-,1,dos
192.168.1.30,80,192.168.1.190,80,tcp,-,0.001105,0,0,RSTO,0,2,80,1,44,-,-,-,-,-,-,-,1,dos
192.168.1.30,63,192.168.1.152,63,tcp,-,1.4e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,30,192.168.1.190,30,tcp,-,1.2e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,92,192.168.1.152,92,tcp,-,0.000402,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,81,192.168.1.152,81,tcp,-,0.000319,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,42,192.168.1.194,42,tcp,-,3.2e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,12,192.168.1.194,12,tcp,-,5e-06,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,50,192.168.1.184,50,tcp,-,2e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,39,192.168.1.152,39,tcp,-,0.000236,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,91,192.168.1.193,91,tcp,-,1.3e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,85,192.168.1.190,85,tcp,-,0.000355,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,47,192.168.1.190,47,tcp,-,0.000454,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,80,192.168.1.184,80,tcp,-,4e-06,0,0,RSTO,0,2,80,1,44,-,-,-,-,-,-,-,1,dos
192.168.1.30,79,192.168.1.193,79,tcp,-,0.000598,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,51,192.168.1.152,51,tcp,-,1.9e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,91,192.168.1.193,91,tcp,-,0.000373,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,24,192.168.1.184,24,tcp,-,4.4e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,25,192.168.1.184,25,tcp,-,5.4e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,86,192.168.1.193,86,tcp,-,0.000275,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,81,192.168.1.193,81,tcp,-,2e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,64,192.168.1.190,64,tcp,-,1.8e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,58,192.168.1.152,58,tcp,-,0.000358,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,48879,192.168.1.1,53,udp,dns,4e-06,35,67,SF,0,1,63,1,95,broker.hivemq.com,F,-,-,-,-,-,1,dos
192.168.1.30,69,192.168.1.193,69,tcp,-,0.000243,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.39,22,192.168.1.190,22,tcp,-,0.509036,0,0,S0,0,100,4000,0,0,-,-,-,-,-,-,-,1,dos
192.168.1.30,90,192.168.1.190,90,tcp,-,0.000147,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,84,192.168.1.193,84,tcp,-,0.001527,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,42802,192.168.1.1,53,udp,dns,0.001784,35,67,SF,0,1,63,1,95,broker.hivemq.com,F,-,-,-,-,-,1,dos
192.168.1.30,53,192.168.1.190,53,tcp,-,5e-06,0,0,RSTO,0,2,80,1,44,-,-,-,-,-,-,-,1,dos
192.168.1.30,35,192.168.1.194,35,tcp,-,1.3e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,15,192.168.1.190,15,tcp,-,0.000336,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,80,192.168.1.195,80,tcp,-,0.000688,0,0,RSTO,0,2,80,1,44,-,-,-,-,-,-,-,1,dos
192.168.1.30,94,192.168.1.190,94,tcp,-,0.000125,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,66,192.168.1.193,66,tcp,-,0.000598,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,24,176.28.50.165,24,tcp,-,0.006028,0,0,REJ,0,2,80,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,79,192.168.1.190,79,tcp,-,0.000214,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,26,192.168.1.193,26,tcp,-,5.4e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,74,192.168.1.152,74,tcp,-,0.000317,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,78,192.168.1.190,78,tcp,-,5.9e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,69,192.168.1.193,69,tcp,-,1.6e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,67,192.168.1.152,67,tcp,-,0.017317,0,0,REJ,0,5,200,5,200,-,-,-,-,-,-,-,1,dos
192.168.1.30,15,192.168.1.190,15,tcp,-,3.6e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,85,176.28.50.165,85,tcp,-,2.7e-05,0,0,REJ,0,2,80,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.31,33003,192.168.1.1,53,udp,dns,0.0,0,0,S0,0,1,63,0,0,broker.hivemq.com,F,-,-,-,-,-,1,dos
192.168.1.30,57,192.168.1.184,57,tcp,-,0.028443,0,0,REJ,0,2,80,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,78,192.168.1.193,78,tcp,-,0.000929,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,83,192.168.1.184,83,tcp,-,1.6e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,40,192.168.1.190,40,tcp,-,0.000162,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,53,192.168.1.194,53,tcp,-,0.005833,0,0,RSTO,0,4,160,3,132,-,-,-,-,-,-,-,1,dos
192.168.1.30,82,192.168.1.152,82,tcp,-,0.000329,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,86,192.168.1.194,86,tcp,-,2.1e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,38,192.168.1.190,38,tcp,-,0.000154,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,73,192.168.1.152,73,tcp,-,0.000145,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,27,192.168.1.152,27,tcp,-,0.0002,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,22,192.168.1.194,22,tcp,-,0.000351,0,0,RSTO,0,2,80,1,44,-,-,-,-,-,-,-,1,dos
192.168.1.30,61,192.168.1.152,61,tcp,-,2e-06,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,88,192.168.1.152,88,tcp,-,0.000409,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,31,192.168.1.190,31,tcp,-,9e-06,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,16,192.168.1.152,16,tcp,-,1.8e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,34,192.168.1.190,34,tcp,-,0.0004,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.31,51295,192.168.1.1,53,udp,dns,0.001499,37,53,SF,0,1,65,1,81,testphp.vulnweb.com,F,-,-,-,-,-,1,dos
192.168.1.30,79,192.168.1.184,79,tcp,-,0.000423,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,85,192.168.1.194,85,tcp,-,1.2e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,72,192.168.1.194,72,tcp,-,0.00013,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.31,45100,192.168.1.1,53,udp,dns,0.001782,37,53,SF,0,1,65,1,81,testphp.vulnweb.com,F,-,-,-,-,-,1,dos
192.168.1.30,21,192.168.1.152,21,tcp,-,0.000198,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,40,176.28.50.165,40,tcp,-,0.00482,0,0,REJ,0,4,160,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.39,57,192.168.1.184,57,tcp,-,0.518009,0,0,S0,0,95,3800,0,0,-,-,-,-,-,-,-,1,dos
192.168.1.30,44,192.168.1.184,44,tcp,-,1.6e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,59,192.168.1.194,59,tcp,-,0.000127,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,90,192.168.1.152,90,tcp,-,1e-06,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,63,192.168.1.152,63,tcp,-,3e-06,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,64,192.168.1.184,64,tcp,-,0.000194,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,34,176.28.50.165,34,tcp,-,0.004962,0,0,REJ,0,4,160,2,80,-,-,-,-,-,-,-,1,dos
192.168.1.30,39308,34.199.221.180,443,tcp,ssl,1.291189,320,5325,RSTO,0,8,744,7,5697,-,-,-,-,-,-,-,1,dos
192.168.1.30,34,192.168.1.190,34,tcp,-,0.000181,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,54,192.168.1.194,54,tcp,-,1.6e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,40,192.168.1.193,40,tcp,-,1e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,80,192.168.1.194,80,tcp,-,0.000543,0,0,RSTO,0,2,80,1,44,-,-,-,-,-,-,-,1,dos
192.168.1.30,85,192.168.1.190,85,tcp,-,8e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,16,192.168.1.194,16,tcp,-,1.2e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,66,192.168.1.193,66,tcp,-,0.000326,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,64,192.168.1.193,64,tcp,-,2.1e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,76,176.28.50.165,76,tcp,-,0.321857,0,0,REJ,0,106,4240,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,70,192.168.1.193,70,tcp,-,0.000156,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,89,192.168.1.184,89,tcp,-,0.000182,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.30,19,192.168.1.184,19,tcp,-,1.1e-05,0,0,REJ,0,1,40,1,40,-,-,-,-,-,-,-,1,dos
192.168.1.31,54596,192.168.1.190,80,tcp,http,0.47197,260,1919,SF,0,5,528,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,56660,192.168.1.195,80,tcp,http,0.242703,238,1951,SF,0,5,458,5,2163,-,-,-,-,-,-,-,1,injection
192.168.1.30,34502,18.184.104.180,80,tcp,http,1.539909,440,12183,S3,0,2,543,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.30,42420,18.184.104.180,80,tcp,http,1.135234,266,12183,SF,0,6,586,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.31,33504,192.168.1.152,80,tcp,http,0.155666,269,3440,SF,0,5,537,6,3760,-,-,-,-,-,-,-,1,injection
192.168.1.31,57736,192.168.1.152,80,tcp,http,0.139237,218,3440,SF,0,5,486,6,3760,-,-,-,-,-,-,-,1,injection
192.168.1.31,34402,192.168.1.195,80,tcp,http,0.257006,248,524,SF,0,5,468,4,696,-,-,-,-,-,-,-,1,injection
192.168.1.30,34636,192.168.1.195,80,tcp,http,0.157395,238,1951,SF,0,5,458,5,2163,-,-,-,-,-,-,-,1,injection
192.168.1.30,58352,192.168.1.190,80,tcp,-,0.027173,547,1919,SF,0,3,703,5,2179,-,-,-,-,-,-,-,1,injection
192.168.1.30,55756,192.168.1.190,80,tcp,http,0.424436,256,1919,S3,0,3,420,4,2127,-,-,-,-,-,-,-,1,injection
192.168.1.31,58876,192.168.1.195,80,tcp,http,0.164779,283,524,SF,0,5,503,4,696,-,-,-,-,-,-,-,1,injection
192.168.1.30,57910,192.168.1.152,80,tcp,-,0.137666,544,3440,SF,0,4,752,6,3752,-,-,-,-,-,-,-,1,injection
192.168.1.31,37466,192.168.1.190,80,tcp,http,0.162195,261,1919,SF,0,5,529,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,37128,192.168.1.190,80,tcp,http,0.217318,646,1919,SF,0,5,914,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,47818,52.59.177.21,80,tcp,http,1.856416,347,11979,SF,0,7,719,12,12611,-,-,-,-,-,-,-,1,injection
192.168.1.30,43004,52.59.177.21,80,tcp,http,1.31191,623,12183,SF,0,6,943,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.30,57820,192.168.1.190,80,tcp,http,0.447091,353,1919,SF,0,5,621,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,39058,192.168.1.152,80,tcp,http,0.229648,517,3440,SF,0,5,785,7,3812,-,-,-,-,-,-,-,1,injection
192.168.1.30,55656,192.168.1.190,80,tcp,http,0.160396,526,1919,SF,0,5,794,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,41714,18.184.104.180,80,tcp,http,1.009044,231,12183,SF,0,6,551,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.30,36982,18.184.104.180,80,tcp,http,1.292703,243,12183,SF,0,6,563,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.30,54440,192.168.1.190,80,tcp,http,0.113247,266,1919,SF,0,5,534,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.30,36962,176.28.50.165,80,tcp,-,8.685292,1,0,S3,1,2,104,2,112,-,-,-,-,-,-,-,1,injection
192.168.1.31,40588,192.168.1.152,80,tcp,http,0.188602,215,3440,SF,0,5,483,7,3812,-,-,-,-,-,-,-,1,injection
192.168.1.30,57714,192.168.1.190,80,tcp,-,0.175433,312,1919,SF,0,4,520,5,2179,-,-,-,-,-,-,-,1,injection
192.168.1.31,37408,192.168.1.190,80,tcp,http,0.147708,235,1919,SF,0,5,503,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,59136,18.184.104.180,80,tcp,http,1.851391,374,11979,SF,0,6,694,12,12611,-,-,-,-,-,-,-,1,injection
192.168.1.30,39924,176.28.50.165,80,tcp,-,0.707438,0,0,SF,0,4,216,2,112,-,-,-,-,-,-,-,1,injection
192.168.1.30,37048,176.28.50.165,80,tcp,-,2.489033,0,0,SF,0,4,216,2,112,-,-,-,-,-,-,-,1,injection
192.168.1.31,41434,52.59.177.21,80,tcp,http,1.330403,250,12183,SF,0,6,570,13,12867,-,-,-,-,-,-,-,1,injection
192.168.1.30,34110,192.168.1.1,53,udp,dns,0.003074,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,F,-,-,-,-,-,1,injection
192.168.1.31,47778,192.168.1.195,80,tcp,http,0.273896,238,1951,SF,0,5,458,5,2163,-,-,-,-,-,-,-,1,injection
192.168.1.31,37890,192.168.1.190,80,tcp,http,0.086852,360,1919,SF,1919,5,628,3,164,-,-,-,-,-,-,-,1,injection
192.168.1.31,58028,192.168.1.190,80,tcp,http,0.969355,260,2205,SF,0,5,528,6,2525,-,-,-,-,-,-,-,1,injection
192.168.1.31,50186,18.184.104.180,80,tcp,http,3.637379,218,12183,SF,0,10,794,11,12763,-,-,-,-,-,-,-,1,injection
192.168.1.31,57156,192.168.1.190,80,tcp,http,0.037775,360,1919,SF,0,6,680,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,60448,192.168.1.190,80,tcp,http,0.147908,315,1919,SF,0,5,583,5,2179,-,-,-,-,-,-,-,1,injection
192.168.1.31,58694,192.168.1.195,80,tcp,http,0.170051,238,1951,SF,0,5,458,5,2163,-,-,-,-,-,-,-,1,injection
192.168.1.31,36304,18.184.104.180,80,tcp,http,1.810058,284,12183,SF,0,7,952,14,13530,-,-,-,-,-,-,-,1,injection
192.168.1.31,40214,192.168.1.152,80,tcp,http,0.245354,212,3440,SF,0,6,532,7,3812,-,-,-,-,-,-,-,1,injection
192.168.1.31,36414,192.168.1.152,80,tcp,http,0.060752,257,3440,SF,0,5,525,6,3760,-,-,-,-,-,-,-,1,injection
192.168.1.30,37850,18.184.104.180,80,tcp,http,0.845194,266,12183,SF,0,5,534,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.31,32816,192.168.1.195,80,tcp,http,0.216228,238,1951,SF,0,5,458,5,2163,-,-,-,-,-,-,-,1,injection
192.168.1.30,35544,52.59.177.21,80,tcp,http,1.108176,252,12183,SF,0,6,572,13,12867,-,-,-,-,-,-,-,1,injection
192.168.1.31,38472,192.168.1.152,80,tcp,http,0.157973,212,3440,SF,0,5,480,7,3812,-,-,-,-,-,-,-,1,injection
192.168.1.30,38714,52.59.177.21,80,tcp,http,1.916641,250,12183,S3,0,3,414,10,12703,-,-,-,-,-,-,-,1,injection
192.168.1.31,59810,192.168.1.152,80,tcp,http,0.204437,233,3440,SF,0,5,501,6,3760,-,-,-,-,-,-,-,1,injection
192.168.1.31,41474,52.59.177.21,80,tcp,http,1.307223,523,12183,SF,0,6,843,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.31,34654,176.28.50.165,80,tcp,-,0.652371,0,0,SF,0,4,216,2,112,-,-,-,-,-,-,-,1,injection
192.168.1.30,49924,192.168.1.190,80,tcp,-,0.814606,234,1919,SF,234,4,216,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,52644,52.59.177.21,80,tcp,http,1.444501,238,12183,SF,0,6,558,13,12867,-,-,-,-,-,-,-,1,injection
192.168.1.31,43452,192.168.1.195,80,tcp,http,0.399637,256,524,SF,0,5,476,4,696,-,-,-,-,-,-,-,1,injection
192.168.1.31,60418,192.168.1.190,80,tcp,http,0.304582,315,1919,SF,0,5,583,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,60404,192.168.1.152,80,tcp,http,0.254366,515,3440,SF,0,6,835,7,3812,-,-,-,-,-,-,-,1,injection
192.168.1.30,35524,52.59.177.21,80,tcp,http,1.319079,324,12183,SF,0,5,592,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.31,40994,192.168.1.152,80,tcp,http,0.093498,242,3440,SF,0,5,510,7,3812,-,-,-,-,-,-,-,1,injection
192.168.1.30,36882,18.184.104.180,80,tcp,http,1.117503,239,12183,SF,0,6,559,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.31,34774,192.168.1.195,80,tcp,http,0.439563,294,524,SF,0,5,514,4,696,-,-,-,-,-,-,-,1,injection
192.168.1.31,43616,192.168.1.195,80,tcp,http,3.084607,238,1951,SF,0,5,458,5,2163,-,-,-,-,-,-,-,1,injection
192.168.1.31,38924,192.168.1.190,80,tcp,-,0.20366,266,1919,SF,0,4,474,5,2179,-,-,-,-,-,-,-,1,injection
192.168.1.30,57406,192.168.1.152,80,tcp,http,1.965711,207,3440,SF,0,5,475,7,3812,-,-,-,-,-,-,-,1,injection
192.168.1.31,55412,192.168.1.152,80,tcp,http,0.085833,246,3440,SF,0,5,514,7,3812,-,-,-,-,-,-,-,1,injection
192.168.1.31,38692,192.168.1.190,80,tcp,http,0.19222,284,1919,SF,0,5,552,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,47862,192.168.1.195,80,tcp,http,0.210337,242,524,SF,0,5,462,4,696,-,-,-,-,-,-,-,1,injection
192.168.1.31,48288,18.184.104.180,80,tcp,http,1.397099,244,12183,SF,0,6,564,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.31,52204,52.59.177.21,80,tcp,-,1.377234,290,12183,SF,290,5,268,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.30,50864,192.168.1.190,80,tcp,http,0.15027,301,1919,SF,0,5,569,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.30,34680,192.168.1.195,80,tcp,http,0.155562,238,1951,SF,0,5,458,5,2163,-,-,-,-,-,-,-,1,injection
192.168.1.31,57084,192.168.1.190,80,tcp,http,0.041579,246,1919,SF,0,5,514,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,35836,18.184.104.180,80,tcp,http,1.352207,237,12183,SF,0,6,557,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.31,52476,192.168.1.190,80,tcp,http,0.045972,280,1919,SF,0,6,600,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,37894,52.59.177.21,80,tcp,http,1.423414,373,11979,SF,0,5,641,12,12611,-,-,-,-,-,-,-,1,injection
192.168.1.31,60498,192.168.1.195,80,tcp,http,0.140073,272,524,SF,0,5,492,4,696,-,-,-,-,-,-,-,1,injection
192.168.1.31,54718,192.168.1.190,80,tcp,http,0.099274,265,1919,SF,0,5,533,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,36782,192.168.1.190,80,tcp,http,0.171893,272,1919,SF,0,5,540,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.31,40734,192.168.1.152,80,tcp,http,0.071009,215,3440,SF,0,5,483,6,3760,-,-,-,-,-,-,-,1,injection
192.168.1.31,51852,52.59.177.21,80,tcp,http,1.382869,616,12183,SF,0,6,936,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.30,42150,18.184.104.180,80,tcp,http,1.195041,261,12183,SF,0,6,581,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.31,48806,176.28.50.165,80,tcp,http,5.66194,279,1966,SF,0,6,599,6,2286,-,-,-,-,-,-,-,1,injection
192.168.1.30,57584,192.168.1.152,80,tcp,http,3.774984,210,3440,SF,0,5,478,6,3760,-,-,-,-,-,-,-,1,injection
192.168.1.30,38404,18.184.104.180,80,tcp,http,1.649534,261,12183,SF,0,6,581,12,12815,-,-,-,-,-,-,-,1,injection
192.168.1.30,59290,192.168.1.152,80,tcp,-,0.256852,517,3441,S2,3441,5,268,2,112,-,-,-,-,-,-,-,1,injection
192.168.1.31,56116,192.168.1.190,80,tcp,http,0.107761,261,1919,SF,0,5,529,6,2239,-,-,-,-,-,-,-,1,injection
192.168.1.30,51698,18.184.104.180,80,tcp,http,6.803269,350,11979,SF,0,6,670,12,12611,-,-,-,-,-,-,-,1,injection
192.168.1.31,43838,192.168.1.1,53,udp,dns,0.022961,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,F,-,-,-,-,-,1,injection
